Shape,ESD,CSF,Wt,Wt_Meas,Time
Fragment,0.001740289,0.254488461543747,0.0356034871710659,0.03327787,0.104
Fragment,0.001925098,0.257537815659095,0.0575087722364595,0.040968577,0.1724
Fragment,0.001806142,0.187543972882726,0.0349602335239806,0.027390244,0.1016
Fragment,0.001619626,0.214639328769005,0.0316207121894597,0.026075619,0.0922
Fragment,0.00167143,0.202405190566132,0.0272743750696936,0.027777778,0.0788
Fragment,0.001826392,0.253169666550495,0.0412785717313646,0.033167496,0.1212
Fragment,0.001937634,0.248310434563996,0.045084692946623,0.03649635,0.1324
Fragment,0.001899524,0.234553828848177,0.0391030994419577,0.035523979,0.1138
Fragment,0.002021166,0.195021366732895,0.0379996401204845,0.037243948,0.1098
Fragment,0.002182857,0.265850343081488,0.0374084827670762,0.034843206,0.1074
Fragment,0.002329768,0.130855256526302,0.0342594518208247,0.034482759,0.0978
Fragment,0.002117852,0.134588424310743,0.0347611410991238,0.029368576,0.0998
Fragment,0.002273014,0.16659260114386,0.0423546709812491,0.034467532,0.122
Fragment,0.002436774,0.199939784530085,0.0421312807888445,0.03968254,0.1208
Fragment,0.002423198,0.134230751103771,0.0388523532141061,0.034013605,0.1112
Fragment,0.00226653,0.118843000909657,0.0329152792406818,0.027855153,0.094
Fragment,0.002482053,0.122707246316342,0.0347058360390467,0.031397174,0.0988
Fragment,0.002614716,0.151271901409957,0.0503280854777991,0.044345898,0.1446
Fragment,0.00251205,0.163366798250134,0.0435808410538545,0.044345898,0.1248
Fragment,0.002440144,0.143672938321042,0.0330869273760733,0.040194093,0.0942
Fragment,0.001413932,0.0945662100959202,0.0109218236127064,0.00773589,0.092
Fragment,0.001553735,0.0879068192107053,0.0120114835801767,0.013368984,0.1008
Fragment,0.001254669,0.0443114415037606,0.0068437591699518,0.007533333,0.0566
Fragment,0.001543662,0.0793352663891255,0.0107232388202537,0.008774576,0.0894
Fragment,0.001756348,0.0722279299163795,0.0101117077885621,0.010498688,0.0832
Fragment,0.001273567,0.0489875807777533,0.00538372618462476,0.005050505,0.0438
Fragment,0.001340718,0.0683668199216447,0.00805700252537328,0.008067769,0.067
Fragment,0.001460707,0.113655451426952,0.0123832657628842,0.009458571,0.1048
Fragment,0.001401742,0.082059449697783,0.0113088504310183,0.012746973,0.0956
Fragment,0.001333964,0.0403310903939104,0.00634590627076334,0.007447366,0.052
Fragment,0.001861531,0.107220069443889,0.00963894980800709,0.008333333,0.0788
Fragment,0.001665586,0.0456315373804487,0.0097578900448272,0.011255167,0.0804
Fragment,0.002097134,0.0898614867757904,0.0103186490322318,0.009708738,0.084
Fragment,0.001676401,0.0558038712491293,0.00972227730479198,0.011342228,0.0802
Fragment,0.001678548,0.0704714414095899,0.00986835230763161,0.007246084,0.0814
Fragment,0.001949671,0.0512871107064204,0.0113480591754351,0.009470987,0.0932
Fragment,0.001758304,0.105668657626454,0.0157867195468186,0.016420361,0.133
Fragment,0.001528301,0.0483983615783228,0.00930894728536993,0.008992806,0.0772
Fragment,0.001854533,0.0726679034915195,0.00941385719823289,0.010557071,0.0768
Fragment,0.002125587,0.0753086317329911,0.0114673983060239,0.015029496,0.0938
Fiber,0.001013252,0.160892412530852,0.021553405424914,0.023337223,0.0366
Fiber,0.001115229,0.105991518073727,0.0155447481156246,0.020833333,0.0256
Fiber,0.000953507,0.0264258750482728,0.00489794603473984,0.019379845,0.0074
Fiber,0.001606718,0.0610131429322852,0.0101825066707234,0.022075055,0.016
Fiber,0.001139708,0.0804426690196195,0.00727400993185414,0.01552795,0.0114
Fiber,0.00127934,0.0906309833697501,0.0219349061643214,0.024479804,0.0368
Fiber,0.001166456,0.0384028262485808,0.0116419272495836,0.015686275,0.0188
Fiber,0.001132822,0.101822681080993,0.0203726222690319,0.019029496,0.0342
Fiber,0.00139375,0.0650769201262723,0.0153643544057031,0.021762786,0.025
Fiber,0.000849713,0.0530229679737175,0.0084073671284259,0.007996801,0.0134
Fiber,0.001122332,0.143028233943849,0.00648976966783813,0.015686275,0.01
Fiber,0.001254411,0.0965182890396402,0.0178666197300715,0.024783147,0.0296
Fiber,0.000643719,0.0290840491762431,0.00724877291834569,0.010559662,0.0116
Fiber,0.000943625,0.0200220957343447,0.00377516596519341,0.013333333,0.0056
Fiber,0.00116318,0.119379934430812,0.0179419619698166,0.018796992,0.0298
Fiber,0.001431618,0.0439150290920783,0.0107488195905134,0.017761989,0.017
Fiber,0.0014051,0.0436389604120962,0.0123663605282444,0.020639835,0.0198
Fiber,0.001228451,0.0385709927742405,0.0101261666939872,0.018198362,0.0162
Fiber,0.001204416,0.0840716054670816,0.00870540082201306,0.020408163,0.0136
Fiber,0.001078273,0.045175818450955,0.00692605227988463,0.017777778,0.0108
Film,0.00130241,0.048169199186071,0.0156157601501913,0.01532567,0.0452
Film,0.000945978,0.0223643536534301,0.00865932765810319,0.008028904,0.0248
Film,0.001036934,0.0185341882204163,0.00901973395748077,0.009560229,0.0256
Film,0.001172154,0.0275033743897306,0.00969292651283944,0.010012931,0.0274
Film,0.001073998,0.0251990279684804,0.00973385470216455,0.009225092,0.0278
Film,0.000938224,0.0213265269533733,0.00815387987268794,0.008853475,0.0232
Film,0.001010671,0.0183347474356736,0.00960194314144813,0.009157509,0.0276
Film,0.000897379,0.0343755488451446,0.00857236149698868,0.008949774,0.0246
Film,0.000823015,0.0209671757639281,0.00641609271264193,0.007160412,0.0182
Film,0.000756879,0.0257800383351599,0.00757258982017872,0.00697107,0.022
Film,0.001130627,0.0143233734957769,0.00750615232872596,0.008420738,0.0208
Film,0.001356902,0.0116751017316804,0.00784733903321506,0.008932711,0.0216
Film,0.001447857,0.0124159703336139,0.00830451225806327,0.009277492,0.0228
Film,0.001788325,0.0211708167511635,0.0141660418160526,0.015710919,0.0398
Film,0.001224851,0.0125814610362707,0.00964892547696966,0.009066183,0.0272
Film,0.001874491,0.0434160081290088,0.0199050879682612,0.019880716,0.057
Film,0.001748718,0.0298420743446279,0.0119195321723023,0.013218771,0.0332
Film,0.001980079,0.0134642315771924,0.0126954288479549,0.014164306,0.0352
Film,0.001965935,0.0256010102927596,0.0148177968892458,0.015452251,0.0416
Film,0.001470483,0.0155493260357608,0.0124550840194863,0.012091898,0.0352
Film,0.000967263,0.00567731939183674,0.00514211928623336,0.00664697,0.0108
Film,0.000625814,0.00928665958310461,0.00523609768153501,0.005163956,0.0114
Film,0.000697517,0.00794968205678084,0.00564414652134413,0.005817336,0.0122
Film,0.00074577,0.00999245482903146,0.0067704796036484,0.006118079,0.015
Film,0.000722449,0.010860256667736,0.00709321795742669,0.005899705,0.0158
Film,0.000788476,0.00695688471649791,0.00842018349855036,0.006830836,0.0188
Film,0.000836086,0.00633914708132321,0.00554093785189618,0.005132153,0.0118
Film,0.000656389,0.00922300864777753,0.00543550557451901,0.004539265,0.0118
Film,0.000641466,0.0112522013393101,0.00616837413452538,0.005502063,0.0138
Film,0.000808196,0.00741861673206967,0.00636844219570309,0.006805036,0.0138
Film,0.001112342,0.0106031251826439,0.00872047203925186,0.008503401,0.019
Film,0.001091642,0.0138611083160537,0.00948738517908966,0.00856898,0.0208
Film,0.001096891,0.0611262058652282,0.0065414497299521,0.007538636,0.0138
Film,0.001142018,0.00463712585471378,0.00555268762362764,0.006928904,0.0116
Film,0.001132298,0.00564446175617915,0.00772750749529838,0.008421053,0.0166
Film,0.000960498,0.0065147011520963,0.00609122689439149,0.007412898,0.013
Film,0.001453873,0.00769063045859797,0.00830837467347623,0.00911577,0.0176
Film,0.001312777,0.038718372041844,0.00584215376176556,0.006785004,0.0122
Film,0.001096891,0.00634608923266282,0.00618873805625382,0.006874283,0.013
Film,0.001080991,0.00492837454896964,0.00624907189892604,0.00669344,0.0132
