Shape,ESD,CSF,Wt,Time,Wt_Meas
Fiber,0.001431618,0.0439150290920783,0.493230345282031,1.332,0.017761989
Fiber,0.0014051,0.0436389604120962,0.475127212561343,1.283,0.020639835
Fiber,0.001228451,0.0385709927742405,0.363171139682346,0.9805,0.018198362
Fiber,0.001204416,0.0840716054670816,0.3490991159693,0.9425,0.020408163
Fiber,0.001078273,0.045175818450955,0.279803412811443,0.755,0.017777778
Film,0.00130241,0.048169199186071,0.120871618332118,0.5415,0.01532567
Film,0.000945978,0.0223643536534301,0.0637667602167589,0.2855,0.008028904
Film,0.001036934,0.0185341882204163,0.0766183276379597,0.343,0.009560229
Film,0.001172154,0.0275033743897306,0.0979036703043903,0.4385,0.010012931
Film,0.001073998,0.0251990279684804,0.0821934214003291,0.368,0.009225092
Film,0.000938224,0.0213265269533733,0.0627258583662074,0.281,0.008853475
Film,0.001010671,0.0183347474356736,0.0727865913943411,0.326,0.009157509
Film,0.000897379,0.0343755488451446,0.0573833306738478,0.257,0.008949774
Film,0.000823015,0.0209671757639281,0.0482669599337916,0.216,0.007160412
Film,0.000756879,0.0257800383351599,0.0408213892204306,0.1825,0.00697107
Film,0.001130627,0.0143233734957769,0.0910896206013811,0.408,0.008420738
Film,0.001356902,0.0116751017316804,0.131197708468922,0.588,0.008932711
Film,0.001447857,0.0124159703336139,0.149375764239262,0.6695,0.009277492
Film,0.001788325,0.0211708167511635,0.227887989646929,1.022,0.015710919
Film,0.001224851,0.0125814610362707,0.10690459482313,0.479,0.009066183
Film,0.001874491,0.0434160081290088,0.250377480605785,1.123,0.019880716
Film,0.001748718,0.0298420743446279,0.217905285745772,0.977,0.013218771
Film,0.001980079,0.0134642315771924,0.279378645038098,1.253,0.014164306
Film,0.001965935,0.0256010102927596,0.275401470712735,1.235,0.015452251
Film,0.001470483,0.0155493260357608,0.15408126823129,0.691,0.012091898
Film,0.000967263,0.00567731939183674,0.092932413105506,0.33,0.00664697
Film,0.000625814,0.00928665958310461,0.0389019233914495,0.1375,0.005163956
Film,0.000697517,0.00794968205678084,0.0483268605080754,0.171,0.005817336
Film,0.00074577,0.00999245482903146,0.0552447726591087,0.196,0.006118079
Film,0.000722449,0.010860256667736,0.0518433380485524,0.1835,0.005899705
Film,0.000788476,0.00695688471649791,0.0617527793678588,0.219,0.006830836
Film,0.000836086,0.00633914708132321,0.0694350578227326,0.246,0.005132153
Film,0.000656389,0.00922300864777753,0.0427960786748912,0.1515,0.004539265
Film,0.000641466,0.0112522013393101,0.0408721420247387,0.1445,0.005502063
Film,0.000808196,0.00741861673206967,0.0648801506840855,0.23,0.006805036
Film,0.001112342,0.0106031251826439,0.122900419296314,0.4365,0.008503401
Film,0.001091642,0.0138611083160537,0.118368926023647,0.4205,0.00856898
Film,0.001096891,0.0611262058652282,0.119509914942554,0.4245,0.007538636
Film,0.001142018,0.00463712585471378,0.129545398089776,0.46,0.006928904
Film,0.001132298,0.00564446175617915,0.127349419208307,0.452,0.008421053
Film,0.000960498,0.0065147011520963,0.0916366522460582,0.325,0.007412898
Film,0.001453873,0.00769063045859797,0.20995591904334,0.746,0.00911577
Film,0.001312777,0.038718372041844,0.171181648310883,0.608,0.006785004
Film,0.001096891,0.00634608923266282,0.119509914942554,0.4245,0.006874283
Film,0.001080991,0.00492837454896964,0.11607007299527,0.412,0.00669344
