Shape,ESD,CSF,Wt_Calc,Wt_Meas,Time,Distance,timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Fragment,0.002787807,0.184092479996992,0.0424604863217674,0.043103448,0.1226,0.00440123692928315,0.0002,77.62031085,92.1421113848311,4.024707892,20.4707312172622
Fragment,0.002904201,0.246427092654357,0.0482197088680175,0.04784689,0.139,0.00566772883006739,0.0002,89.75962839,109.008846959872,3.402631649,16.6539767054143
Fragment,0.001740289,0.254488461543747,0.034395952872793,0.03327787,0.1056,0.00308505465680247,0.0002,37.4091264,46.6439331176412,4.241101031,14.7798697636033
Fragment,0.001925098,0.257537815659095,0.0401907826366537,0.040968577,0.1224,0.00417703886321161,0.0002,50.94532483,60.2900646724945,3.095418183,12.5231644551311
Fragment,0.001806142,0.187543972882726,0.0318330087287783,0.027390244,0.0974,0.00263215868505445,0.0002,31.95570988,44.8018578503653,6.497232288,18.1542834276875
Fragment,0.001619626,0.214639328769005,0.0295084123535835,0.026075619,0.0906,0.00227003098606988,0.0002,27.28035675,37.2414881838558,6.428561056,18.682652211383
Fragment,0.00167143,0.202405190566132,0.0289039468158711,0.027777778,0.089,0.00218458454981607,0.0002,29.99067677,37.6453887216748,5.846034733,19.7495499584706
Fragment,0.001826392,0.253169666550495,0.0348901805311482,0.033167496,0.1066,0.00315804465556175,0.0002,39.12977386,49.655076623397,4.480607591,15.4994751359038
Fragment,0.001937634,0.248310434563996,0.0375202274984658,0.03649635,0.1138,0.00362394487426756,0.0002,45.67954529,56.6504877103766,3.925916726,14.7653854029883
Fragment,0.001899524,0.234553828848177,0.0372747473128749,0.035523979,0.114,0.00360870076790814,0.0002,43.58801544,55.1729158547412,4.062280579,14.0284529613097
Fragment,0.002021166,0.195021366732895,0.0353714543272969,0.037243948,0.1068,0.00320480704189511,0.0002,48.62484634,55.708484510721,3.932409484,17.7187771919639
Fragment,0.002182857,0.265850343081488,0.0411142047679539,0.034843206,0.1242,0.0043339768616506,0.0002,49.1296891,69.9332358808953,4.85240821,14.2336698931105
Fragment,0.002329768,0.130855256526302,0.0321179341713723,0.034482759,0.0936,0.00254315840458511,0.0002,51.89377308,58.307809077201,5.287822458,28.769541470361
Fragment,0.002117852,0.134588424310743,0.031835242029048,0.029368576,0.0946,0.00255146144035795,0.0002,40.1771498,52.5375972564376,6.626711992,24.7206504995977
Fragment,0.002273014,0.16659260114386,0.0358499416505722,0.034467532,0.106,0.00321940810924439,0.0002,50.60726401,63.4975556542927,5.163568008,21.4549061886882
Fragment,0.002436774,0.199939784530085,0.0384829597731463,0.03968254,0.1132,0.0036894157761124,0.0002,62.46191836,73.0718600611537,4.176231488,20.3157291939943
