Shape,ESD,CSF,Wt_Calc,Wt_Meas,Time,Distance,timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Fragment,0.00251205,0.163366798250134,0.012134471176566,0.044345898,0.0378,0.000388380040079458,0.0002,71.95855078,23.7528418627107,3.447384064,21.9814600499157
Fragment,0.002440144,0.143672938321042,0.0100155950240988,0.040194093,0.0316,0.000267944178779242,0.0002,63.35463015,19.0440211623662,4.07623571,25.396553728145
Fragment,0.001413932,0.0945662100959202,0.001861935811262,0.00773589,0.0182,2.80737397268233e-05,0.0002,11.18407026,2.8372328826848,16.68819577,45.856259229041
Fragment,0.001553735,0.0879068192107053,0.00239900989816469,0.013368984,0.023,4.56814474209514e-05,0.0002,21.23912323,4.01708244264586,6.140188967,39.7762871271479
Fragment,0.001254669,0.0443114415037606,0.000935143362017022,0.007533333,0.0092,7.09739712914984e-06,0.0002,9.664456105,1.26447171551122,15.61551181,90.0342187575286
Fragment,0.001543662,0.0793352663891255,0.00202137111736445,0.008774576,0.0194,3.24542258644327e-05,0.0002,13.84967451,3.36279215336277,14.16124594,46.2010895757777
Fragment,0.001756348,0.0722279299163795,0.00217129855564202,0.010498688,0.0206,3.69868493552785e-05,0.0002,18.85414369,4.10990582094826,11.25491253,46.939301482482
Fragment,0.001273567,0.0489875807777533,0.000854205555832339,0.005050505,0.0084,5.9086104271464e-06,0.0002,6.576848346,1.17242736146162,35.26580137,96.7046987312523
Fragment,0.001340718,0.0683668199216447,0.00124192048499758,0.008067769,0.0122,1.25273665462144e-05,0.0002,11.05992249,1.7944567145608,14.54896286,66.5478131661144
Fragment,0.001460707,0.113655451426952,0.00218769161044622,0.009458571,0.021,3.8015341069357e-05,0.0002,14.12699412,3.44390345345394,11.53223488,39.0577672441999
Fragment,0.001401742,0.082059449697783,0.00197762838071373,0.012746973,0.0192,3.14662704821784e-05,0.0002,18.26990611,2.98754549976166,6.093341488,45.0998604389389
Fragment,0.001333964,0.0403310903939104,0.000878141937671537,0.007447366,0.0086,6.22770083840553e-06,0.0002,10.1579917,1.26243952684893,16.98791773,96.7483387966542
Fragment,0.001861531,0.107220069443889,0.00191002513621608,0.008333333,0.0184,2.91022743798144e-05,0.0002,15.86171543,3.83187304288865,18.93364591,47.530193686475
Fragment,0.001665586,0.0456315373804487,0.0014033841793715,0.011255167,0.0134,1.55445596109878e-05,0.0002,19.16814518,2.51909992028519,9.286767251,69.8287975591891
Fragment,0.002097134,0.0898614867757904,0.00257578191132717,0.009708738,0.0242,5.15555770470719e-05,0.0002,20.81853206,5.82152847981798,15.71455677,41.9978680103148
Fragment,0.001676401,0.0558038712491293,0.00143037748400293,0.011342228,0.0136,1.60644083924021e-05,0.0002,19.44184885,2.58422505293072,9.204130848,65.9470363097922
Fragment,0.001678548,0.0704714414095899,0.00149228809496817,0.007246084,0.0142,1.7488920679015e-05,0.0002,12.4365035,2.69953023096441,22.58023595,60.7708834521256
Fragment,0.001949671,0.0512871107064204,0.00190778292614319,0.009470987,0.018,2.84033158486451e-05,0.0002,18.88068462,4.00859375649072,15.35226269,58.1056870198582
Fragment,0.001758304,0.105668657626454,0.00276116884671588,0.016420361,0.026,5.94100776886081e-05,0.0002,29.52146189,5.23225238871179,4.606065359,36.1055866566231
