Shape,ESD,CSF,Wt,Wt_Meas,Time,Distance,Timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Fragment,0.001700925,0.179853784100379,0.0548435246428097,0.040572985,0.1628,0.00779823235901139,0.0002,70.56401359,130.674917535488,5.000583972,6.04412282825424
Fragment,0.002086938,0.314547798915943,0.149446610583706,0.056497175,0.4444,0.058011610600834,0.0002,120.5583645,436.895256155136,3.164211244,1.86801142797542
Fragment,0.000996582,0.0977562885497524,0.0126313737590397,0.01843318,0.0372,0.000410288676839505,0.0002,18.78341076,17.6337767088322,14.19456233,13.0804567424645
Fragment,0.001368883,0.217466712599566,0.0451047915716948,0.033613445,0.134,0.00527980540908533,0.0002,47.04791549,86.4909610321266,5.863401305,6.26843044016808
Fragment,0.00194646,0.110425679175415,0.0722938198107919,0.039215686,0.2148,0.0135638450018184,0.0002,78.04884112,197.11894586627,6.125412255,5.099303698853
Fragment,0.001837442,0.614153320087042,0.116637119361201,0.056497175,0.3468,0.0353325941775591,0.0002,106.1454753,300.214826550511,2.785926202,1.87493170857031
Fragment,0.001903832,0.607812939702285,0.113916287523374,0.05988024,0.3388,0.0337137072019091,0.0002,116.5663892,303.805867797787,2.569632877,1.74068267931415
Fragment,0.002284278,0.737568823367241,0.262034723621908,0.089686099,0.7796,0.178443266815429,0.0002,209.476473,838.473835926051,1.374384276,0.71767407073296
Fragment,0.001596692,0.133253919503848,0.0598577933246009,0.040733198,0.1778,0.00929607888331152,0.0002,66.50141243,133.88242315183,4.657294292,4.78332938810918
Fragment,0.00168307,0.111830014655198,0.0527096755456406,0.032906643,0.1566,0.00721034384735107,0.0002,56.63006065,124.272270818225,7.522195588,7.82931517929657
Fragment,0.001939073,0.0792132220091512,0.0594363304276352,0.03868472,0.1766,0.00916872424575826,0.0002,76.69989409,161.446212132197,6.270825697,6.43533492389313
Fragment,0.002212588,0.148827730530593,0.0763445392925605,0.037160643,0.2268,0.0151235687423435,0.0002,84.07075934,236.624791166482,7.754318723,11.1221218799058
Fragment,0.001817967,0.101895842990547,0.0521946524924802,0.037174721,0.155,0.00706650808282168,0.0002,69.10268019,132.921036254276,6.366489908,7.20991854350835
Fragment,0.002582853,0.358169503538659,0.204520650092078,0.06779661,0.6084,0.10869101780753,0.0002,179.0477572,739.97758821433,2.719526337,2.14205472249186
Fragment,0.001762887,0.112834350130696,0.049831821670564,0.035735849,0.148,0.00644210986729042,0.0002,64.4153994,123.05887805196,6.680757556,7.69117257235973
Fragment,0.001474584,0.0657038766404651,0.0251969267019531,0.025247956,0.0746,0.00164161188867036,0.0002,38.06772521,52.0473715751593,11.1950633,13.4337545703517
Fragment,0.002184712,0.14238330576472,0.0877385873242401,0.037735849,0.2608,0.0199874351562565,0.0002,84.29647367,268.513758781934,7.424981092,7.62970101839174
Fragment,0.002633403,0.592065410276255,0.271788837866298,0.084388186,0.8086,0.191969605336542,0.0002,227.2271198,1002.60682124229,1.789631179,1.03227165730559
Fragment,0.002795438,0.62987610365005,0.277373473210957,0.101010101,0.8252,0.199935403138731,0.0002,288.7193467,1086.16674404097,1.325958076,1.26642660654519
Fragment,0.002720295,0.832775408553888,0.302231805222622,0.104712042,0.8992,0.237390503930914,0.0002,291.2552583,1151.69605926959,1.200693646,0.883555231527765
Fragment,0.001862402,0.331932435701896,0.0376856206828447,0.035273369,0.1674,0.00546328743494151,0.0002,42.43468715,54.6335716394805,4.014904573,3.45353541977983
