Shape,ESD,CSF,Wt,Wt_Meas,Time,Distance,Timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Fragment,0.001700925,0.179853784100379,0.00418701982892556,0.040572985,0.007,2.47188717533292e-05,0.0002,70.56401359,9.97635499227592,5.000583972,11.0849002848571
Fragment,0.002086938,0.314547798915943,0.00585023618593252,0.056497175,0.0098,4.83771904114534e-05,0.0002,120.5583645,17.1026992652298,3.164211244,4.41551930791686
Fragment,0.000996582,0.0977562885497524,0.00253034569054254,0.01843318,0.004,8.44215354919995e-06,0.0002,18.78341076,3.5324384943681,14.19456233,21.3647011184222
Fragment,0.001368883,0.217466712599566,0.00369016179906621,0.033613445,0.006,1.85747165621313e-05,0.0002,47.04791549,7.07609167992625,5.863401305,12.0668880379534
Fragment,0.00194646,0.110425679175415,0.00497414649397775,0.039215686,0.0084,3.53067043725094e-05,0.0002,78.04884112,13.5626878762731,6.125412255,9.34490755642345
Fragment,0.001837442,0.614153320087042,0.00539301306162946,0.056497175,0.009,4.09261267274724e-05,0.0002,106.1454753,13.8811939950936,2.785926202,4.6056456082725
Fragment,0.001903832,0.607812939702285,0.00559581581352515,0.05988024,0.0094,4.44067196464041e-05,0.0002,116.5663892,14.9236050105281,2.569632877,4.25569867242256
Fragment,0.002284278,0.737568823367241,0.0073776922617087,0.089686099,0.0126,7.87201642427601e-05,0.0002,209.476473,23.6075656136424,1.374384276,2.21883116021024
Fragment,0.001596692,0.133253919503848,0.00421128965148011,0.040733198,0.007,2.48356023362085e-05,0.0002,66.50141243,9.41928580756183,4.657294292,9.44025874307782
Fragment,0.00168307,0.111830014655198,0.00403704211506616,0.032906643,0.0068,2.3184007434366e-05,0.0002,56.63006065,9.51803223667488,7.522195588,13.6996622112407
Fragment,0.001939073,0.0792132220091512,0.00480020419321813,0.03868472,0.008,3.2370514701602e-05,0.0002,76.69989409,13.0387387458198,6.270825697,11.0932085391983
Fragment,0.002212588,0.148827730530593,0.00479708815231699,0.037160643,0.008,3.23533824018105e-05,0.0002,84.07075934,14.8682537450301,7.754318723,17.3693988346531
Fragment,0.001817967,0.101895842990547,0.00436230262181262,0.037174721,0.0072,2.64268124746654e-05,0.0002,69.10268019,11.1092182293888,6.366489908,12.380664567378
Fragment,0.002582853,0.358169503538659,0.00715790933252147,0.06779661,0.0122,7.39231071835355e-05,0.0002,179.0477572,25.8980815978799,2.719526337,4.5575560575897
Fragment,0.001762887,0.112834350130696,0.00423269246707436,0.035735849,0.007,2.49382967381549e-05,0.0002,64.4153994,10.4525656232398,6.680757556,13.1260860853817
Fragment,0.001474584,0.0657038766404651,0.00336172412784027,0.025247956,0.0056,1.58647077145028e-05,0.0002,38.06772521,6.94405737987555,11.1950633,20.4670149452454
Fragment,0.002184712,0.14238330576472,0.00488367713264292,0.037735849,0.0082,3.38034185898957e-05,0.0002,84.29647367,14.9459267986304,7.424981092,13.0956836147804
Fragment,0.002633403,0.592065410276255,0.00798239105655679,0.084388186,0.0136,9.18938280088714e-05,0.0002,227.2271198,29.4463885491293,1.789631179,2.5782635521339
Fragment,0.002795438,0.62987610365005,0.00813682459849271,0.101010101,0.0138,9.49712764152661e-05,0.0002,288.7193467,31.862990280457,1.325958076,2.91837765297243
Fragment,0.002720295,0.832775408553888,0.00856204626227113,0.104712042,0.0146,0.000105832100248565,0.0002,291.2552583,32.626860473133,1.200693646,2.25667719904656
Fragment,0.001862402,0.331932435701896,0.00306665892169823,0.035273369,0.0078,2.00841368561274e-05,0.0002,42.43468715,4.44579462555386,4.014904573,9.38469493707304
Fragment,0.001823016,0.288073635876191,0.00308232803398245,0.035971223,0.0078,2.01668963887914e-05,0.0002,42.35905822,4.37401056719952,3.778989772,9.04555243451394
Fragment,0.001589028,0.244162329384844,0.00257807810342606,0.027020681,0.0064,1.37976552987611e-05,0.0002,27.7350146,3.18887952125055,5.837603088,11.5857923247093
Fragment,0.001887135,0.281534172714555,0.00320856712954797,0.035898305,0.0082,2.21080533315765e-05,0.0002,43.76003465,4.7132946542752,3.927813493,7.47236163974255
Fragment,0.001762689,0.227494364831381,0.00278681625701183,0.029895366,0.007,1.63455184115119e-05,0.0002,34.03926738,3.82379429592448,5.290096612,10.8891099285064
Fragment,0.002326884,0.357770418917705,0.00379922315043941,0.045045045,0.0098,3.13259788257775e-05,0.0002,67.70525074,6.88145109260023,3.075929004,6.00064791730222
Fragment,0.001572976,0.151910544045107,0.00231148142236863,0.023557126,0.0058,1.12391894726469e-05,0.0002,23.93563716,2.83023824312657,7.602792007,17.705727652821
Fragment,0.001931166,0.203758372039665,0.0029560508787705,0.028409091,0.0074,1.83133151783768e-05,0.0002,35.43868486,4.44367207987476,6.41801341,10.1551841847824
Fragment,0.002105099,0.254068514462169,0.00315199338261037,0.033167496,0.008,2.11619854642119e-05,0.0002,45.1009592,5.16497606548504,5.132663125,9.81637913312534
Fragment,0.001903886,0.198345794339446,0.00292026265989115,0.030769231,0.0074,1.81345670362526e-05,0.0002,37.84061887,4.32786143021588,5.393905662,10.6957729919119
Fragment,0.003009733,0.194618364326994,0.00449007333501721,0.040241449,0.0116,4.38184315563697e-05,0.0002,78.23520109,10.519422435125,4.985129165,6.81434355268593
Fragment,0.00252976,0.146375397879432,0.00386389329503058,0.035735849,0.0098,3.17565255729189e-05,0.0002,58.39612919,7.60877842382567,5.31332986,11.7865835234874
Fragment,0.003482348,0.155076239361521,0.00525543977017324,0.046082949,0.0136,6.01309457727041e-05,0.0002,103.6604469,14.2459601017904,4.398324944,6.11289914717044
