Shape,ESD,CSF,Wt,Wt_Meas,Time,Distance,Timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Fragment,0.001700925,0.179853784100379,0.00218104292872746,0.040572985,0.0034,6.16688329041075e-06,0.0002,70.56401359,5.1967412143739,5.000583972,14.0504768008286
Fragment,0.002086938,0.314547798915943,0.00334448152854908,0.056497175,0.0054,1.51299219118619e-05,0.0002,120.5583645,9.77732521610552,3.164211244,5.62935941981221
Fragment,0.000996582,0.0977562885497524,0.00123194523009787,0.01843318,0.0016,1.57034666169758e-06,0.0002,18.78341076,1.71983249957353,14.19456233,29.9540982273392
Fragment,0.001368883,0.217466712599566,0.00200567708595926,0.033613445,0.0032,5.36154586177142e-06,0.0002,47.04791549,3.8459980112976,5.863401305,15.5762230398651
Fragment,0.00194646,0.110425679175415,0.002627533925051,0.039215686,0.0042,9.22521792064603e-06,0.0002,78.04884112,7.16432910710023,6.125412255,11.5876972508261
Fragment,0.001837442,0.614153320087042,0.00288498303702197,0.056497175,0.0046,1.10893389394441e-05,0.0002,106.1454753,7.42572078943872,2.785926202,6.21045676914757
Fragment,0.001903832,0.607812939702285,0.00294716025331166,0.05988024,0.0048,1.18697376804549e-05,0.0002,116.5663892,7.85984689075102,2.569632877,5.78368763189469
Fragment,0.002284278,0.737568823367241,0.00414241418777476,0.089686099,0.0068,2.36757525081995e-05,0.0002,209.476473,13.2551360598669,1.374384276,2.93838486958843
Fragment,0.001596692,0.133253919503848,0.00231115463984727,0.040733198,0.0036,6.91859751098985e-06,0.0002,66.50141243,5.16930154413458,4.657294292,12.0449562581207
Fragment,0.00168307,0.111830014655198,0.00211649234567387,0.032906643,0.0034,6.01989641626136e-06,0.0002,56.63006065,4.99000055006099,7.522195588,16.9855189168649
Fragment,0.001939073,0.0792132220091512,0.00244955651669165,0.03868472,0.004,8.22406586175644e-06,0.0002,76.69989409,6.65370183822334,6.270825697,13.734563493474
Fragment,0.002212588,0.148827730530593,0.00240626404570083,0.037160643,0.0038,7.62480570552367e-06,0.0002,84.07075934,7.45805440155242,7.754318723,20.4896208828773
Fragment,0.001817967,0.101895842990547,0.00221790260367353,0.037174721,0.0034,6.24986574634756e-06,0.0002,69.10268019,5.64820145960001,6.366489908,15.4325969259575
Fragment,0.002582853,0.358169503538659,0.0039709609957992,0.06779661,0.0066,2.20791209420195e-05,0.0002,179.0477572,14.3673616294577,2.719526337,5.6061206794623
Fragment,0.001762887,0.112834350130696,0.00215523349782026,0.035735849,0.0034,6.10836791120962e-06,0.0002,64.4153994,5.32231428212929,6.680757556,16.3574365832301
Fragment,0.001474584,0.0657038766404651,0.00161084012884951,0.025247956,0.0024,3.18321885983736e-06,0.0002,38.06772521,3.32738971407608,11.1950633,25.9576167033149
Fragment,0.002184712,0.14238330576472,0.00253363301698214,0.037735849,0.004,8.45095744323692e-06,0.0002,84.29647367,7.75388965689368,7.424981092,15.6775860236184
Fragment,0.002633403,0.592065410276255,0.00441564773659184,0.084388186,0.0074,2.7571161717148e-05,0.0002,227.2271198,16.2889637987559,1.789631179,3.32310345674958
Fragment,0.002795438,0.62987610365005,0.00436966168934092,0.101010101,0.0072,2.64630464359297e-05,0.0002,288.7193467,17.1111575837762,1.325958076,3.7348555596598
Fragment,0.002720295,0.832775408553888,0.00453075634816771,0.104712042,0.0076,2.90598110120908e-05,0.0002,291.2552583,17.2650731707467,1.200693646,2.97462702614832
Fragment,0.001862402,0.331932435701896,0.00171442094544952,0.035273369,0.0042,6.01753319712212e-06,0.0002,42.43468715,2.4854291330826,4.014904573,13.5565490058293
Fragment,0.001823016,0.288073635876191,0.00178044881644595,0.035971223,0.0044,6.55658232522941e-06,0.0002,42.35905822,2.52656493781117,3.778989772,12.8979728416503
Fragment,0.001589028,0.244162329384844,0.00146970285191292,0.027020681,0.0036,4.42588366002168e-06,0.0002,27.7350146,1.81790664936038,5.837603088,17.0564511517827
Fragment,0.001887135,0.281534172714555,0.00188212983625007,0.035898305,0.0046,7.22821416446232e-06,0.0002,43.76003465,2.7647956666249,3.927813493,10.6994120064693
Fragment,0.001762689,0.227494364831381,0.00156701049162837,0.029895366,0.0038,4.96914052022106e-06,0.0002,34.03926738,2.15009718149385,5.290096612,15.7462317705961
Fragment,0.002326884,0.357770418917705,0.00223771748596734,0.045045045,0.0056,1.05014404893654e-05,0.0002,67.70525074,4.05312950279311,3.075929004,8.2611488760017
Fragment,0.001572976,0.151910544045107,0.00126508369835884,0.023557126,0.003,3.1580667643856e-06,0.0002,23.93563716,1.54900153174589,7.602792007,25.3050830284358
Fragment,0.001931166,0.203758372039665,0.00169136689325804,0.028409091,0.0042,5.9527005825772e-06,0.0002,35.43868486,2.54254075745859,6.41801341,14.2458207990611
Fragment,0.002105099,0.254068514462169,0.00177534445629382,0.033167496,0.0044,6.54152272804441e-06,0.0002,45.1009592,2.90914685142999,5.132663125,13.5831868362576
Fragment,0.001903886,0.198345794339446,0.00164409924497721,0.030769231,0.004,5.48985723224293e-06,0.0002,37.84061887,2.43657319168994,5.393905662,15.1063394477797
Fragment,0.003009733,0.194618364326994,0.00259181889359143,0.040241449,0.0066,1.43742787619241e-05,0.0002,78.23520109,6.07215868934625,4.985129165,8.73390441551606
Fragment,0.00252976,0.146375397879432,0.00211894245935653,0.035735849,0.0052,9.2010303860108e-06,0.0002,58.39612919,4.17262135235867,5.31332986,15.0400855537361
Fragment,0.003482348,0.155076239361521,0.00300280266971484,0.046082949,0.0076,1.91449949724232e-05,0.0002,103.6604469,8.13971977551502,4.398324944,7.67184179781454
Fragment,0.002552543,0.15210265891292,0.0021585703910946,0.033900369,0.0054,9.76911953400488e-06,0.0002,55.89565457,4.28893805575599,5.957441725,16.1744920912651
Fragment,0.00305554,0.139544326572798,0.00251683717044621,0.04,0.0064,1.35333215354942e-05,0.0002,78.94936371,5.98623255003395,5.122284464,11.181062344555
Fragment,0.002679545,0.262446090574843,0.00257627981878647,0.0456621,0.0064,1.37899356602622e-05,0.0002,79.03464949,5.37359062722219,3.447028777,7.30197659459793
Fragment,0.002894656,0.107976997051811,0.0024688189472723,0.038910506,0.0062,1.28307178260605e-05,0.0002,72.75526401,5.56284158860256,5.128127612,9.72983206043635
Fragment,0.002893857,0.156845720807416,0.00225126206196609,0.03649635,0.0056,1.05524497884739e-05,0.0002,68.22243129,5.07123353554045,5.827387715,12.8111979814115
Fragment,0.002787807,0.184092479996992,0.00250828982252775,0.043103448,0.0062,1.29951295721987e-05,0.0002,77.62031085,5.44315763275435,4.024707892,8.3541395009728
Fragment,0.002904201,0.246427092654357,0.00272946432209698,0.04784689,0.0068,1.55283214725814e-05,0.0002,89.75962839,6.17041797959185,3.402631649,7.21266342857164
Fragment,0.001740289,0.254488461543747,0.00178233633411727,0.03327787,0.0044,6.56825317323282e-06,0.0002,37.4091264,2.41700461298943,4.241101031,14.0655661739772
Fragment,0.001925098,0.257537815659095,0.00212714295720812,0.040968577,0.0052,9.23827246075597e-06,0.0002,50.94532483,3.19092035646899,3.095418183,8.09464497525094
Fragment,0.001806142,0.187543972882726,0.00166608563084753,0.027390244,0.004,5.55346939837111e-06,0.0002,31.95570988,2.34485317538603,6.497232288,14.9201669618121
Fragment,0.001619626,0.214639328769005,0.00161974829343873,0.026075619,0.004,5.42982080383495e-06,0.0002,27.28035675,2.04422509107283,6.428561056,16.6764555852993
Fragment,0.00167143,0.202405190566132,0.00148842428209716,0.027777778,0.0036,4.47493863487171e-06,0.0002,29.99067677,1.93856953305629,5.846034733,19.9734272590463
Fragment,0.001826392,0.253169666550495,0.00177192958588022,0.033167496,0.0044,6.53747131969626e-06,0.0002,39.12977386,2.5217782774038,4.480607591,12.4311407066125
Fragment,0.001937634,0.248310434563996,0.00196206897645985,0.03649635,0.0048,7.87006679952207e-06,0.0002,45.67954529,2.96245976766519,3.925916726,10.6957292491011
Fragment,0.001899524,0.234553828848177,0.0018738732924431,0.035523979,0.0046,7.20965488054724e-06,0.0002,43.58801544,2.7736486747611,4.062280579,12.4942747055086
Fragment,0.002021166,0.195021366732895,0.00187249438437635,0.037243948,0.0046,7.20540837203583e-06,0.0002,48.62484634,2.94909628095051,3.932409484,12.8117404889446
Fragment,0.002182857,0.265850343081488,0.00193621662733443,0.034843206,0.0048,7.78689162299893e-06,0.0002,49.1296891,3.29340905120536,4.85240821,12.7860410212858
Fragment,0.002329768,0.130855256526302,0.00197586550502231,0.034482759,0.0048,7.91423845938941e-06,0.0002,51.89377308,3.58704230522265,5.287822458,13.9728158840508
Fragment,0.002117852,0.134588424310743,0.00189138240237276,0.029368576,0.0046,7.26344541426586e-06,0.0002,40.1771498,3.12134227919816,6.626711992,13.8875338636239
Fragment,0.002273014,0.16659260114386,0.00205871036242635,0.034467532,0.005,8.58749378604001e-06,0.0002,50.60726401,3.64639577627177,5.163568008,10.9749878676348
Fragment,0.002436774,0.199939784530085,0.00206746362614086,0.03968254,0.005,8.61659890065318e-06,0.0002,62.46191836,3.92572228491403,4.176231488,11.0755632475076
Fragment,0.002423198,0.134230751103771,0.00217921137362354,0.034013605,0.0054,9.85328288639319e-06,0.0002,53.24051475,4.11485657560192,5.65264693,11.6815744102666
Fragment,0.00226653,0.118843000909657,0.00185049155767696,0.027855153,0.0046,7.13744411821901e-06,0.0002,40.78192505,3.26824814603529,7.88349308,15.0207225123891
Fragment,0.002482053,0.122707246316342,0.00203753924206544,0.031397174,0.005,8.51684924936209e-06,0.0002,50.33872398,3.94079166813744,6.795135721,13.7701910225787
Fragment,0.002614716,0.151271901409957,0.00244885421652851,0.044345898,0.006,1.22697054258434e-05,0.0002,74.89943331,4.98946407313836,3.588275612,8.49547267305389
Fragment,0.00251205,0.163366798250134,0.00235272322787971,0.044345898,0.0058,1.14106470039858e-05,0.0002,71.95855078,4.60538098161835,3.447384064,9.99877622610759
Fragment,0.002440144,0.143672938321042,0.00202510093438838,0.040194093,0.005,8.47517976144931e-06,0.0002,63.35463015,3.85060148275013,4.07623571,14.5171798219508
Fragment,0.001413932,0.0945662100959202,0.000660392169156547,0.00773589,0.0046,2.54161860082757e-06,0.0002,11.18407026,1.00631094072385,16.68819577,33.2243963504419
Fragment,0.001553735,0.0879068192107053,0.000772868982639811,0.013368984,0.0056,3.62795742830368e-06,0.0002,21.23912323,1.29414990034144,6.140188967,27.2114760517508
Fragment,0.001254669,0.0443114415037606,0.000519837071854891,0.007533333,0.0036,1.58066325843583e-06,0.0002,9.664456105,0.702907490694159,15.61551181,57.2752367639232
Fragment,0.001543662,0.0793352663891255,0.000747420601338921,0.008774576,0.0054,3.38509281383961e-06,0.0002,13.84967451,1.2434233930884,14.16124594,30.561554539247
Fragment,0.001756348,0.0722279299163795,0.000791448929907923,0.010498688,0.0056,3.69538608545867e-06,0.0002,18.85414369,1.4980807478362,11.25491253,31.2598623479595
Fragment,0.001273567,0.0489875807777533,0.000482920409964173,0.005050505,0.0032,1.2997437219489e-06,0.0002,6.576848346,0.662825356478232,35.26580137,74.0810355535658
Fragment,0.001340718,0.0683668199216447,0.000574533969848883,0.008067769,0.004,1.93386052775027e-06,0.0002,11.05992249,0.830146818892841,14.54896286,46.6554158578507
Fragment,0.001460707,0.113655451426952,0.00075694811171397,0.009458571,0.0054,3.41853029309506e-06,0.0002,14.12699412,1.19160132240278,11.53223488,27.2369030488223
Fragment,0.001401742,0.082059449697783,0.000723661084721617,0.012746973,0.0052,3.15634994717836e-06,0.0002,18.26990611,1.09321368872773,6.093341488,30.3258400720319
Fragment,0.001333964,0.0403310903939104,0.000531544402972261,0.007447366,0.0036,1.60788934515704e-06,0.0002,10.1579917,0.764161960385153,16.98791773,60.2968759820533
Fragment,0.001861531,0.107220069443889,0.000718328309124788,0.008333333,0.005,2.99504512701238e-06,0.0002,15.86171543,1.44110296324795,18.93364591,34.9235351487498
Fragment,0.001665586,0.0456315373804487,0.000732512077744471,0.011255167,0.0052,3.18622516408222e-06,0.0002,19.16814518,1.31487239472832,9.286767251,33.7030535236884
Fragment,0.002097134,0.0898614867757904,0.000873020232314915,0.009708738,0.0062,4.50252886979592e-06,0.0002,20.81853206,1.97311430891287,15.71455677,30.0989386283775
Fragment,0.001676401,0.0558038712491293,0.000727657394151168,0.011342228,0.0052,3.16986317813069e-06,0.0002,19.44184885,1.31463930951522,9.204130848,33.9716359967931
Fragment,0.001678548,0.0704714414095899,0.000698704746928072,0.007246084,0.005,2.93166381356928e-06,0.0002,12.4365035,1.26394802264431,22.58023595,34.3323169625142
Fragment,0.001949671,0.0512871107064204,0.000840078200516467,0.009470987,0.006,4.20239762208071e-06,0.0002,18.88068462,1.7651548210268,15.35226269,27.2716372217535
Fragment,0.001758304,0.105668657626454,0.000918710556612233,0.016420361,0.0066,5.04793125469368e-06,0.0002,29.52146189,1.74090241170381,4.606065359,19.1073022715428
Fragment,0.001528301,0.0483983615783228,0.000673004800791953,0.008992806,0.0048,2.71292477685576e-06,0.0002,14.05288058,1.1084824347629,13.34811919,36.9938363137902
Fragment,0.001854533,0.0726679034915195,0.000776867629347642,0.010557071,0.0056,3.64254181210764e-06,0.0002,20.01884723,1.55268496384545,11.75300968,34.2994102805933
Fragment,0.002125587,0.0753086317329911,0.000877897435284925,0.015029496,0.0064,4.69690001001114e-06,0.0002,32.66513317,2.01105719229737,6.646477893,26.7722073591855
Fiber,0.001013252,0.160892412530852,0.00147765859594025,0.023337223,0.0018,2.13758922298088e-06,0.0002,24.1784231,2.1922785640082,10.51261591,27.6120407727847
Fiber,0.001115229,0.105991518073727,0.00140953941927071,0.020833333,0.0018,2.06133045664156e-06,0.0002,23.75657386,2.3016826456072,14.51903878,43.4683023811737
Fiber,0.000953507,0.0264258750482728,0.000894796291833777,0.019379845,0.0008,5.23539538093364e-07,0.0002,18.89449762,1.24925824525907,14.34547059,241.392998767411
Fiber,0.001606718,0.0610131429322852,0.00161549583258966,0.022075055,0.002,2.60833457850068e-06,0.0002,36.26623957,3.80057812460756,18.63062729,99.2561018444372
Fiber,0.001139708,0.0804426690196195,0.00102245658006885,0.01552795,0.001,7.68944520814932e-07,0.0002,18.09543624,1.70624988113147,26.70896168,142.023801088608
Fiber,0.00127934,0.0906309833697501,0.00173313822356312,0.024479804,0.0022,3.09745706354805e-06,0.0002,32.02248924,3.24655931969775,12.06317468,27.5545897795984
Fiber,0.001166456,0.0384028262485808,0.00121429466010522,0.015686275,0.0014,1.34505096040844e-06,0.0002,18.70894923,2.073942014532,26.78676757,68.896312791147
Fiber,0.001132822,0.101822681080993,0.00138642463991826,0.019029496,0.0016,1.75770397122062e-06,0.0002,22.04195158,2.29965192381208,17.67659252,31.4096405811138
Fiber,0.00139375,0.0650769201262723,0.00150538192787061,0.021762786,0.002,2.46904325327888e-06,0.0002,31.01418897,3.07210278194331,16.62827972,48.6667848774951
Fiber,0.000849713,0.0530229679737175,0.000772423696791966,0.007996801,0.0008,4.78679469302474e-07,0.0002,6.94783527,0.961019089933107,75.08115532,104.36027101875
Fiber,0.001122332,0.143028233943849,0.0011451767263083,0.015686275,0.001,8.28715625114538e-07,0.0002,18.00123761,1.88190641244005,25.77349278,166.274486928602
Fiber,0.001254411,0.0965182890396402,0.0016122121462969,0.024783147,0.002,2.60426123516783e-06,0.0002,31.78759208,2.96118953346479,11.54033973,36.6162515135768
Fiber,0.000643719,0.0290840491762431,0.000606118090236626,0.010559662,0.0006,2.76710981126535e-07,0.0002,6.950359757,0.571291466963571,32.62027119,124.292264207051
Fiber,0.000943625,0.0200220957343447,0.000726051843007463,0.013333333,0.0008,4.57652815195325e-07,0.0002,12.86469571,1.00316237213961,29.99256812,377.309950131731
Fiber,0.00116318,0.119379934430812,0.00157021373546788,0.018796992,0.002,2.55172886835323e-06,0.0002,22.3561133,2.67429838114564,18.60208157,35.4344480980919
Fiber,0.001431618,0.0439150290920783,0.00138086721255031,0.017761989,0.0016,1.75243659161233e-06,0.0002,26.00038411,2.89456449832585,25.6410198,85.7646618492405
Fiber,0.0014051,0.0436389604120962,0.00141588734224527,0.020639835,0.0018,2.06852759024379e-06,0.0002,29.65340679,2.91299739485809,18.63744115,68.0898323297865
Fiber,0.001228451,0.0385709927742405,0.00116841666368028,0.018198362,0.0012,1.0729462911702e-06,0.0002,22.85868108,2.10164686123298,20.9596779,87.7445204285679
Fiber,0.001204416,0.0840716054670816,0.00120412057201573,0.020408163,0.0012,1.09579326096397e-06,0.0002,25.13284292,2.1234921295118,16.34030666,108.443257673326
Fiber,0.001078273,0.045175818450955,0.00104604388309969,0.017777778,0.001,7.81053725174093e-07,0.0002,19.6005093,1.65151604742019,19.27814676,147.315009177233
Film,0.00130241,0.048169199186071,0.000962722130822191,0.01532567,0.0022,1.7505170405662e-06,0.0002,12.89341394,0.973970551008932,14.68958325,42.9839163717446
Film,0.000945978,0.0223643536534301,0.000610233530377016,0.008028904,0.001,4.67516531091283e-07,0.0002,4.906118905,0.448408928756369,38.87489834,95.5392734121475
Film,0.001036934,0.0185341882204163,0.000636820647715225,0.009560229,0.001,4.80758356038774e-07,0.0002,6.40353938,0.512938620148849,30.05488976,89.5674200137285
Film,0.001172154,0.0275033743897306,0.000729019360279899,0.010012931,0.0014,8.13803239187827e-07,0.0002,7.581350708,0.663774988771912,30.9715526,77.9773705845199
Film,0.001073998,0.0251990279684804,0.00069723619882211,0.009225092,0.0014,7.87606317155324e-07,0.0002,6.399926463,0.581675199435341,33.43203644,79.3962498247575
Film,0.000938224,0.0213265269533733,0.000630068122236186,0.008853475,0.001,4.77451583672344e-07,0.0002,5.365632754,0.459188701734323,31.70878865,98.5301335995729
Film,0.001010671,0.0183347474356736,0.000660281826559046,0.009157509,0.0012,6.24030421506176e-07,0.0002,5.978440055,0.518365747533724,31.92682966,83.1936384224344
Film,0.000897379,0.0343755488451446,0.00054272155104498,0.008949774,0.0008,3.23204266163279e-07,0.0002,5.187864059,0.378312000504852,29.67921557,104.519222733764
Film,0.000823015,0.0209671757639281,0.000455767315552467,0.007160412,0.0008,2.90259969774255e-07,0.0002,3.806680427,0.291372175264876,42.52383995,147.402986836006
Film,0.000756879,0.0257800383351599,0.00050789286880631,0.00697107,0.0008,3.10942222728362e-07,0.0002,3.408210381,0.298604067307268,41.25988886,123.285392101205
Film,0.001130627,0.0143233734957769,0.00060918007766211,0.008420738,0.001,4.66979153296369e-07,0.0002,6.149927761,0.535010360984084,42.23957696,109.67483547379
Film,0.001356902,0.0116751017316804,0.00068667899896765,0.008932711,0.0012,6.41387366714687e-07,0.0002,7.829468183,0.723768030829389,45.0487134,103.090304437353
Film,0.001447857,0.0124159703336139,0.000721311755928436,0.009277492,0.0014,8.07526952664994e-07,0.0002,8.676746242,0.811233410673029,44.56204274,96.4698154337007
Film,0.001788325,0.0211708167511635,0.00111226793790624,0.015710919,0.0026,2.39761301229501e-06,0.0002,18.14883272,1.54508727068959,19.19304682,46.1276361005336
Film,0.001224851,0.0125814610362707,0.00070501207853267,0.009066183,0.0014,7.94092864951534e-07,0.0002,7.173124009,0.670775152847652,39.4761579,80.05021317076
Film,0.001874491,0.0434160081290088,0.00130242815465603,0.019880716,0.003,3.22480319170531e-06,0.0002,24.07221712,1.89641893814135,12.56377205,29.5904308537765
Film,0.001748718,0.0298420743446279,0.000963923924005478,0.013218771,0.0022,1.75221758441428e-06,0.0002,14.93177733,1.30936186485042,26.51174434,59.5413685008026
Film,0.001980079,0.0134642315771924,0.00111057287362095,0.014164306,0.0026,2.39474569504951e-06,0.0002,18.11667235,1.70815284037217,26.14523406,54.7560379525456
Film,0.001965935,0.0256010102927596,0.00120029967280188,0.015452251,0.0028,2.78317160118448e-06,0.0002,19.62282512,1.83297267406973,21.81153854,43.7575708478556
Film,0.001470483,0.0155493260357608,0.000893333005733704,0.012091898,0.002,1.47167271199512e-06,0.0002,11.48564124,1.02040020307179,26.64230381,56.1641487338233
Film,0.000967263,0.00567731939183674,0.000478862493076906,0.00664697,0.0006,2.18620594365302e-07,0.0002,4.153065273,0.383652812160573,80.83183539,211.806916797092
Film,0.000625814,0.00928665958310461,0.000273041087800596,0.005163956,0.0006,1.75796111668002e-07,0.0002,2.087508381,0.141532529419471,86.64941067,274.002602474291
Film,0.000697517,0.00794968205678084,0.000395972171834902,0.005817336,0.0006,2.01387187558441e-07,0.0002,2.621075736,0.228771779689067,76.10130104,201.883861545363
Film,0.00074577,0.00999245482903146,0.000454302056310502,0.006118079,0.0006,2.135161008438e-07,0.0002,2.947274458,0.280629033126438,73.56313628,159.66332811037
Film,0.000722449,0.010860256667736,0.000487569921143751,0.005899705,0.0006,2.20429944410315e-07,0.0002,2.753203044,0.291760898761952,76.63589437,147.78254975656
Film,0.000788476,0.00695688471649791,0.000552244407999404,0.006830836,0.0008,3.5128346911125e-07,0.0002,3.479068185,0.360663999056158,62.39160874,118.435961412165
Film,0.000836086,0.00633914708132321,0.000383606856502113,0.005132153,0.0006,1.98814876745347e-07,0.0002,2.771733257,0.26565641080487,117.2026806,208.901867062804
Film,0.000656389,0.00922300864777753,0.000301383562380671,0.004539265,0.0006,1.81699954379239e-07,0.0002,1.924629778,0.163856564386054,117.618483,247.68221505812
Film,0.000641466,0.0112522013393101,0.000377517938353192,0.005502063,0.0006,1.97548075832602e-07,0.0002,2.279814636,0.20058304646577,78.23618725,196.652358175749
