Shape,ESD,CSF,ASF,Wt,Wt_Meas,Time,Distance,Timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Fragment,0.001931166,0.203758372039665,0.920725816439229,0.0196667600424775,0.028409091,0.0771,0.00130813134162092,0.0001,35.43868486,29.563981164865,6.41801341,3.49979685259021
Fragment,0.002105099,0.254068514462169,1.1923330306551,0.0210961797605199,0.033167496,0.0828,0.0015071385725791,0.0001,45.1009592,34.5690013619309,5.132663125,3.23284081410682
Fragment,0.001903886,0.198345794339446,0.644708645143605,0.0195148167008414,0.030769231,0.0765,0.00128792023692518,0.0001,37.84061887,28.9211733168044,5.393905662,3.32642869972891
Fragment,0.003009733,0.194618364326994,0.866717949262061,0.0403999578637566,0.040241449,0.1586,0.00552664731719889,0.0001,78.23520109,94.6497287284238,4.985129165,1.32092740305326
Fragment,0.00252976,0.146375397879432,0.253977956731869,0.0327198274655427,0.035735849,0.1285,0.00362709027684427,0.0001,58.39612919,64.4318821048472,5.31332986,1.4316892742165
Fragment,0.003482348,0.155076239361521,0.428404621008824,0.0547581859243239,0.046082949,0.2151,0.0101593131217401,0.0001,103.6604469,148.43342632364,4.398324944,0.794269972721858
Fragment,0.002552543,0.15210265891292,0.167198485667929,0.0344815364962434,0.033900369,0.1354,0.00402744268946113,0.0001,55.89565457,68.5125556756496,5.957441725,1.25497330627355
Fragment,0.00305554,0.139544326572798,0.744622794534725,0.0405783482897438,0.04,0.1593,0.00557553969277178,0.0001,78.94936371,96.5145589118955,5.122284464,1.26212564663823
Fragment,0.002679545,0.262446090574843,1.09546599731975,0.0359557916530545,0.0456621,0.1412,0.00437950184904715,0.0001,79.03464949,74.9963973681315,3.447028777,1.67569429301632
Fragment,0.002894656,0.107976997051811,0.320301273475051,0.0411732483363751,0.038910506,0.1617,0.00574283760820795,0.0001,72.75526401,92.7732098121276,5.128127612,1.10758437963276
Fragment,0.002893857,0.156845720807416,1.0370649430594,0.0340141852163469,0.03649635,0.1335,0.00391683511274369,0.0001,68.22243129,76.6209672642813,5.827387715,1.62887817937105
Fragment,0.002787807,0.184092479996992,0.364279456753012,0.0398743758471791,0.043103448,0.1566,0.00538633003472529,0.0001,77.62031085,86.5300777025689,4.024707892,1.20288687113453
Fragment,0.002904201,0.246427092654357,0.345461442197988,0.044104241814187,0.04784689,0.1732,0.00658891993660517,0.0001,89.75962839,99.7051342504624,3.402631649,1.05887457375448
Fragment,0.001740289,0.254488461543747,0.519252897180899,0.0200965564883245,0.03327787,0.0785,0.00136128142543177,0.0001,37.4091264,27.2526956936777,4.241101031,3.35067631635248
Fragment,0.001925098,0.257537815659095,0.646572488889249,0.0251466709832164,0.040968577,0.0982,0.00213040149012252,0.0001,50.94532483,37.7224408288429,3.095418183,2.67155339447462
Fragment,0.001806142,0.187543972882726,0.979990196421694,0.0185765519375216,0.027390244,0.0725,0.00116206232124252,0.0001,31.95570988,26.1446866787169,6.497232288,3.92146707780119
Fragment,0.001619626,0.214639328769005,0.252579855078174,0.0185471826260402,0.026075619,0.0724,0.00115866280863145,0.0001,27.28035675,23.4077209690208,6.428561056,3.30508739469914
Fragment,0.00167143,0.202405190566132,0.624708102871303,0.0163102898755638,0.027777778,0.0637,0.00089665723510479,0.0001,29.99067677,21.2430228452968,5.846034733,4.26762649878694
Fragment,0.001826392,0.253169666550495,0.60116186396745,0.0203846076229621,0.033167496,0.0796,0.00140005731495343,0.0001,39.12977386,29.0110064793853,4.480607591,3.27328564230486
Fragment,0.001937634,0.248310434563996,0.566248849676105,0.0235860728529018,0.03649635,0.0921,0.00187412553855457,0.0001,45.67954529,35.6117918086716,3.925916726,2.73085106281636
Fragment,0.001899524,0.234553828848177,1.23189772423967,0.0209343953124144,0.035523979,0.0818,0.00147767577938212,0.0001,43.58801544,30.9864375832477,4.062280579,3.56154400307319
