Shape,ESD,CSF,ASF,Wt,Wt_Meas,Time,Distance,Timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Fragment,0.001553735,0.0879068192107053,0.416211796290678,0.00888964690568906,0.013368984,0.0978,0.000729860845202604,0.00015,21.23912323,14.8854927749503,6.140188967,5.29445941364329
Fragment,0.001254669,0.0443114415037606,0.159131058673469,0.00549908052324357,0.007533333,0.06045,0.000279413380755601,0.00015,9.664456105,7.43568533487979,15.61551181,7.8048625711152
Fragment,0.001543662,0.0793352663891255,0.22706731349105,0.00888203558610098,0.008774576,0.09765,0.00072802881451527,0.00015,13.84967451,14.7763264836657,14.16124594,4.7371654660696
Fragment,0.001756348,0.0722279299163795,0.360878638941399,0.00990811070066562,0.010498688,0.10905,0.000906911294921118,0.00015,18.85414369,18.7544000973301,11.25491253,4.25418363759727
Fragment,0.001273567,0.0489875807777533,0.262414389484607,0.00499422775570334,0.005050505,0.05475,0.000229804666078658,0.00015,6.576848346,6.85475437402435,35.26580137,9.19706548800421
Fragment,0.001340718,0.0683668199216447,0.213948497854077,0.00624553211716511,0.008067769,0.06855,0.000359605353874511,0.00015,11.05992249,9.02419855299661,14.54896286,7.04186454419487
Fragment,0.001460707,0.113655451426952,0.160562941670286,0.00894757507379792,0.009458571,0.0984,0.000739061786502293,0.00015,14.12699412,14.0854334996539,11.53223488,4.608766437674
Fragment,0.001401742,0.082059449697783,0.182336238935889,0.00820266532509868,0.012746973,0.09015,0.000620782036410611,0.00015,18.26990611,12.391527203511,6.093341488,5.25184866267179
Fragment,0.001333964,0.0403310903939104,0.108706655855935,0.00599790584005277,0.007447366,0.06585,0.000331805883833211,0.00015,10.1579917,8.62274432636527,16.98791773,6.41370566558109
Fragment,0.001861531,0.107220069443889,0.500036230008799,0.00922323411312282,0.008333333,0.1014,0.000784960050714042,0.00015,15.86171543,18.5035586685222,18.93364591,4.58221829078511
Fragment,0.001665586,0.0456315373804487,0.0664253122001048,0.0098673602117988,0.011255167,0.1086,0.000899459597653132,0.00015,19.16814518,17.7120895962357,9.286767251,3.2141012022709
Fragment,0.002097134,0.0898614867757904,0.574667358398437,0.0119511716330961,0.009708738,0.13155,0.00131918805578646,0.00015,20.81853206,27.0108605558975,15.71455677,3.44239475909653
Fragment,0.001676401,0.0558038712491293,0.068737239590067,0.0098350701216419,0.011342228,0.10815,0.000892664811513786,0.00015,19.44184885,17.7687602677792,9.204130848,3.22692159543278
Fragment,0.001678548,0.0704714414095899,0.129254305822421,0.00908040790597888,0.007246084,0.0999,0.000761496462862626,0.00015,12.4365035,16.4263426977222,22.58023595,3.89142042287572
Fragment,0.001949671,0.0512871107064204,0.163872858547694,0.0117985178110809,0.009470987,0.1299,0.00128608595521516,0.00015,18.88068462,24.7907999307641,15.35226269,2.89855378932519
Fragment,0.001758304,0.105668657626454,0.149531322124276,0.0122744685240077,0.016420361,0.13515,0.00139196757454395,0.00015,29.52146189,23.2593951403202,4.606065359,3.00186146583539
Fragment,0.001528301,0.0483983615783228,0.0720660377535037,0.00853234557177538,0.008992806,0.0939,0.000672694734604889,0.00015,14.05288058,14.0533250023038,13.34811919,3.95410665094211
Fragment,0.001854533,0.0726679034915195,0.372462868476434,0.0100520895014124,0.010557071,0.11055,0.000932588408355279,0.00015,20.01884723,20.0905889683909,11.75300968,4.04338595568669
Fragment,0.002125587,0.0753086317329911,0.18988125,0.0129626109375025,0.015029496,0.14265,0.00155129319015885,0.00015,32.66513317,29.6943024424673,6.646477893,2.56874515433413
Fiber,0.001013252,0.160892412530852,1.64055308641975,0.0278679847421834,0.023337223,0.06615,0.00160689712658542,0.00015,24.1784231,41.3453999051259,10.51261591,2.96552279826522
Fiber,0.001115229,0.105991518073727,3.91349480968858,0.0265929867145152,0.020833333,0.06315,0.00146395824534355,0.00015,23.75657386,43.4245507283021,14.51903878,3.36954657374083
Fiber,0.000953507,0.0264258750482728,2.97407847800238,0.0150705378658789,0.019379845,0.0357,0.000469011232346956,0.00015,18.89449762,21.0405361100174,14.34547059,5.81869381585587
Fiber,0.001606718,0.0610131429322852,4.88917769376182,0.0372410908839102,0.022075055,0.0885,0.00287304542233825,0.00015,36.26623957,87.6125289181496,18.63062729,1.9683412394887
Fiber,0.001139708,0.0804426690196195,7.80844811753903,0.0187241295827801,0.01552795,0.0444,0.000724713088288264,0.00015,18.09543624,31.2463575448432,26.70896168,5.05710949477917
Fiber,0.00127934,0.0906309833697501,1.62589388696655,0.037039843395234,0.024479804,0.08805,0.00284312744429886,0.00015,32.02248924,69.3839920786691,12.06317468,1.92904789879121
Fiber,0.001166456,0.0384028262485808,0.759355029585799,0.0251880367142374,0.015686275,0.0597,0.0013105330343438,0.00015,18.70894923,43.0196469781932,26.78676757,2.47212778812234
Fiber,0.001132822,0.101822681080993,0.511728415176977,0.0293715953794079,0.019029496,0.06975,0.00178584019252001,0.00015,22.04195158,48.7184401336572,17.67659252,2.06628723209812
Fiber,0.00139375,0.0650769201262723,1.27999643397859,0.0341630710800028,0.021762786,0.08115,0.00241661582533223,0.00015,31.01418897,69.7181650460364,16.62827972,1.83444578138824
Fiber,0.000849713,0.0530229679737175,0.899173760614416,0.0133558704979444,0.007996801,0.0315,0.000366553953159152,0.00015,6.94783527,16.6168471585043,75.08115532,5.6111724402773
Fiber,0.001122332,0.143028233943849,19.2168739859383,0.0213686532793099,0.015686275,0.0507,0.00094442544049256,0.00015,18.00123761,35.1158076371135,25.77349278,5.46608013759179
Fiber,0.001254411,0.0965182890396402,2.72538789770141,0.033208226497735,0.024783147,0.0789,0.00228404056870611,0.00015,31.78759208,60.994362904342,11.54033973,2.37180031488023
Fiber,0.000643719,0.0290840491762431,0.498164799538107,0.00928289764486441,0.010559662,0.0219,0.000177205229613734,0.00015,6.950359757,8.74951646986299,32.62027119,8.50858575379187
Fiber,0.000943625,0.0200220957343447,3.90082908163265,0.0121032511214055,0.013333333,0.0285,0.00030049836223639,0.00015,12.86469571,16.7226710082543,29.99256812,7.41577571877265
Fiber,0.00116318,0.119379934430812,8.49802882269953,0.0298470572317328,0.018796992,0.0708,0.0018417568215805,0.00015,22.3561133,50.8338037260896,18.60208157,3.43688751477805
Fiber,0.001431618,0.0439150290920783,1.36143641110342,0.0315522994841602,0.017761989,0.07485,0.00205832965674765,0.00015,26.00038411,66.1397164747787,25.6410198,1.93920075626439
Fiber,0.0014051,0.0436389604120962,1.14031364836189,0.032315901357837,0.020639835,0.07665,0.00215877374640084,0.00015,29.65340679,66.4856119969205,18.63744115,1.86572088952735
Fiber,0.001228451,0.0385709927742405,0.896413229128927,0.0247953717438389,0.018198362,0.0588,0.00127076011133834,0.00015,22.85868108,44.5997706284026,20.9596779,2.47777624592574
Fiber,0.001204416,0.0840716054670816,10.9320987654321,0.0226177907850917,0.020408163,0.05355,0.00105546665000288,0.00015,25.13284292,39.8869530471399,16.34030666,4.41036976179158
Fiber,0.001078273,0.045175818450955,4.2990234375,0.0186150310241244,0.017777778,0.0441,0.000715527718932514,0.00015,19.6005093,29.3898018584715,19.27814676,4.73947970416209
Film,0.00130241,0.048169199186071,0.0725785982280815,0.0159534166130961,0.01532567,0.063,0.000866785997820701,0.00015,12.89341394,16.1398159153797,14.68958325,3.53107884440486
Film,0.000945978,0.0223643536534301,0.149171370372359,0.00781396458491843,0.008028904,0.03075,0.000207313728101648,0.00015,4.906118905,5.741820654625,38.87489834,9.54581740654421
Film,0.001036934,0.0185341882204163,0.0398587813596627,0.00945621282114953,0.009560229,0.0372,0.00030339043083928,0.00015,6.40353938,7.61667633377888,30.05488976,5.85229511194438
Film,0.001172154,0.0275033743897306,0.161826499508406,0.0106646889025589,0.010012931,0.042,0.000386308626776997,0.00015,7.581350708,9.71024110228576,30.9715526,6.27893500415637
Film,0.001073998,0.0251990279684804,0.239643460991951,0.00938736670645399,0.009225092,0.03705,0.000300123540814784,0.00015,6.399926463,7.83149011823243,33.43203644,8.09386187274595
Film,0.000938224,0.0213265269533733,0.026191623045009,0.00902884778767927,0.008853475,0.03555,0.000276889337601477,0.00015,5.365632754,6.58015339526591,31.70878865,6.08946239153409
Film,0.001010671,0.0183347474356736,0.0317894180573449,0.00979310763332537,0.009157509,0.03855,0.000325616236956923,0.00015,5.978440055,7.68824970616235,31.92682966,5.55835396538709
Film,0.000897379,0.0343755488451446,0.100664183975122,0.00693260067458109,0.008949774,0.0273,0.000163351565088722,0.00015,5.187864059,4.83247076673521,29.67921557,10.2021746620322
Film,0.000823015,0.0209671757639281,0.0843771167332394,0.0056364488071327,0.007160412,0.02205,0.000107214206038811,0.00015,3.806680427,3.60338333544743,42.52383995,12.5689760089228
Film,0.000756879,0.0257800383351599,0.0658191072474213,0.00601256491908591,0.00697107,0.02355,0.000122151143579141,0.00015,3.408210381,3.5349508726273,41.25988886,12.1703968467584
Film,0.001130627,0.0143233734957769,0.06144,0.00928523848807689,0.008420738,0.0366,0.000293199517684242,0.00015,6.149927761,8.15472957420766,42.23957696,6.0142903289439
Film,0.001356902,0.0116751017316804,0.0316495402920497,0.0123120621506845,0.008932711,0.0486,0.000516152712249259,0.00015,7.829468183,12.9770635065974,45.0487134,3.60155156123728
Film,0.001447857,0.0124159703336139,0.0326105397337784,0.0134584454862486,0.009277492,0.0531,0.000616343660293099,0.00015,8.676746242,15.1362299926936,44.56204274,3.18938403067386
Film,0.001788325,0.0211708167511635,0.0336994487228044,0.0237438094513039,0.015710919,0.0939,0.00192263504836439,0.00015,18.14883272,32.9832916068298,19.19304682,1.68504894106261
Film,0.001224851,0.0125814610362707,0.0204761613877106,0.0121907503709302,0.009066183,0.04815,0.000506388464935428,0.00015,7.173124009,11.5987409186059,39.4761579,3.63262017941637
Film,0.001874491,0.0434160081290088,0.1736008382643,0.0257246454940913,0.019880716,0.10185,0.0022596835318272,0.00015,24.07221712,37.4567339607698,12.56377205,2.08326879053722
Film,0.001748718,0.0298420743446279,0.071640464977854,0.0192853486994842,0.013218771,0.0762,0.00126726252924106,0.00015,14.93177733,26.196569572127,26.51174434,2.35936113148689
Film,0.001980079,0.0134642315771924,0.0423265603056227,0.0249109879514119,0.014164306,0.09855,0.00211708859256701,0.00015,18.11667235,38.3151577320128,26.14523406,1.55574755657776
Film,0.001965935,0.0256010102927596,0.0748485331632653,0.0258099589898552,0.015452251,0.10215,0.0022737198144788,0.00015,19.62282512,39.4142817991701,21.81153854,1.69709836632587
Film,0.001470483,0.0155493260357608,0.0384140914971881,0.0166528049713433,0.012091898,0.06585,0.000945876292645716,0.00015,11.48564124,19.0214908275078,26.64230381,2.72513312639172
Film,0.000967263,0.00567731939183674,0.0316539795504707,0.0081619445023057,0.00664697,0.02535,0.000179341168372178,0.00015,4.153065273,6.5391485160756,80.83183539,6.34967650420049
Film,0.000625814,0.00928665958310461,0.0298537573823664,0.00510632138892839,0.005163956,0.01575,6.97090706067828e-05,0.00015,2.087508381,2.64689313987638,86.64941067,13.267202042097
Film,0.000697517,0.00794968205678084,0.0168716347397146,0.00633911380218819,0.005817336,0.01965,0.000107990484100043,0.00015,2.621075736,3.66240470752771,76.10130104,9.08077900705369
Film,0.00074577,0.00999245482903146,0.0312211387591143,0.00672971886387737,0.006118079,0.02085,0.000121620715981736,0.00015,2.947274458,4.15704589435512,73.56313628,9.21200070181267
Film,0.000722449,0.010860256667736,0.0723611430777569,0.00645641068218619,0.005899705,0.01995,0.000111609670852176,0.00015,2.753203044,3.863503677569,76.63589437,11.5170157863071
Film,0.000788476,0.00695688471649791,0.0116270359826801,0.00874428553233264,0.006830836,0.02715,0.000205746268875083,0.00015,3.479068185,5.71078483239869,62.39160874,5.85072567627139
Film,0.000836086,0.00633914708132321,0.0150690513750629,0.00709550149745452,0.005132153,0.02205,0.000135658943867767,0.00015,2.771733257,4.91379501884364,117.2026806,6.96654563820199
Film,0.000656389,0.00922300864777753,0.0561348962388252,0.00516228128498866,0.004539265,0.0159,7.11267455194018e-05,0.00015,1.924629778,2.80663507017765,117.618483,14.2829076124616
Film,0.000641466,0.0112522013393101,0.0317375263601767,0.00565458084043727,0.005502063,0.01755,8.60736374240046e-05,0.00015,2.279814636,3.00439511936716,78.23618725,12.0894212031774
Film,0.000808196,0.00741861673206967,0.0190127719515233,0.00732682091999634,0.006805036,0.0228,0.000144867063491849,0.00015,3.552611345,4.9047317710063,64.43789593,7.2983814546177
Film,0.001112342,0.0106031251826439,0.0276508400292184,0.012381471735936,0.008503401,0.0387,0.000415484285392306,0.00015,6.109864469,11.4075818782768,56.79870361,3.90344297460471
Film,0.001091642,0.0138611083160537,0.0218550776170357,0.0133231657208962,0.00856898,0.04155,0.000479808753926103,0.00015,6.042409009,12.0467709962806,54.8918122,3.56518778854043
Film,0.001096891,0.0611262058652282,0.457466918714556,0.00709127346772028,0.007538636,0.02205,0.000135590453938652,0.00015,5.341419703,6.44274133104646,71.2628765,10.7807957454694
Film,0.001142018,0.00463712585471378,0.00793519422836902,0.0113046142744524,0.006928904,0.03525,0.000345443083104227,0.00015,5.111380241,10.6932983918887,87.82727907,3.23384807884739
Film,0.001132298,0.00564446175617915,0.0105503071666646,0.0128442242129992,0.008421053,0.04005,0.000445868304694164,0.00015,6.159250987,12.046242641025,58.95404901,3.09645631463961
Film,0.000960498,0.0065147011520963,0.0158545010096716,0.0090983654333208,0.007412898,0.02835,0.0002236456950712,0.00015,4.599231619,7.23840417448849,64.53658963,5.10641836921013
Film,0.001453873,0.00769063045859797,0.0237339932320627,0.0170098220721619,0.00911577,0.0531,0.000782800246289056,0.00015,8.560921582,20.4837388545479,64.59892385,2.33502911814882
Film,0.001312777,0.038718372041844,0.0995470708063892,0.00887965701963212,0.006785004,0.0276,0.000212423804995809,0.00015,5.753628419,9.65539707833524,105.2873854,5.74205497605579
Film,0.001096891,0.00634608923266282,0.00858110187750077,0.0117091603480743,0.006874283,0.03645,0.000369875728770278,0.00015,4.870700115,10.6382995479993,85.70259537,3.29725032761274
Film,0.001080991,0.00492837454896964,0.0190309809756616,0.0102408864953286,0.00669344,0.03195,0.000283700633473044,0.00015,4.673823219,9.16943590613806,89.08589669,4.35017774251483
