Shape,ESD,CSF,Wt,Wt_Meas,Time,Distance,Timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Fragment,0.001862402,0.331932435701896,0.00441752794992923,0.035273369,0.0114,4.23598827772639e-05,0.0002,42.43468715,6.40417552766304,4.014904573,7.68769418600451
Fragment,0.001823016,0.288073635876191,0.00433313835458985,0.035971223,0.0112,4.08355156716779e-05,0.0002,42.35905822,6.14898633213465,3.778989772,7.46017538057963
Fragment,0.001589028,0.244162329384844,0.00375849499706381,0.027020681,0.0096,3.03023980332236e-05,0.0002,27.7350146,4.64896222924038,5.837603088,9.23118845177411
Fragment,0.001887135,0.281534172714555,0.00441647556328523,0.035898305,0.0114,4.23517013009196e-05,0.0002,43.76003465,6.48767808891129,3.927813493,6.17506885440836
Fragment,0.001762689,0.227494364831381,0.00418504070485073,0.029895366,0.0108,3.80228555091149e-05,0.0002,34.03926738,5.74229992205478,5.290096612,8.70564962831504
Fragment,0.002326884,0.357770418917705,0.00479149298852953,0.045045045,0.0124,4.99943348885976e-05,0.0002,67.70525074,8.67872808610606,3.075929004,5.29576863460241
Fragment,0.001572976,0.151910544045107,0.00371628046031281,0.023557126,0.0094,2.9284313004515e-05,0.0002,23.93563716,4.55031088685252,7.602792007,14.0239519677316
Fragment,0.001931166,0.203758372039665,0.0043273667989139,0.028409091,0.011,3.99271751925222e-05,0.0002,35.43868486,6.505097446668,6.41801341,8.32695970710768
Fragment,0.002105099,0.254068514462169,0.00456654636486801,0.033167496,0.0118,4.5333259736077e-05,0.0002,45.1009592,7.48291630515346,5.132663125,8.21042199987133
Fragment,0.001903886,0.198345794339446,0.00442152863070934,0.030769231,0.0114,4.23909769327509e-05,0.0002,37.84061887,6.55275413621714,5.393905662,8.65314619831481
Fragment,0.003009733,0.194618364326994,0.0065288592126666,0.040241449,0.017,9.34517179397953e-05,0.0002,78.23520109,15.2959256905399,4.985129165,5.89829845727592
Fragment,0.00252976,0.146375397879432,0.00627334599144816,0.035735849,0.0162,8.54415104568061e-05,0.0002,58.39612919,12.3534725160018,5.31332986,10.0393957093456
Fragment,0.003482348,0.155076239361521,0.00798598098130279,0.046082949,0.0208,0.00013983123280875,0.0002,103.6604469,21.6476586943258,4.398324944,5.29145434737055
Fragment,0.002552543,0.15210265891292,0.00658612124549085,0.033900369,0.017,9.41165457197864e-05,0.0002,55.89565457,13.0861917527205,5.957441725,10.9778352810232
Fragment,0.00305554,0.139544326572798,0.00671750075482009,0.04,0.0174,9.83145043225373e-05,0.0002,78.94936371,15.9774029665385,5.122284464,7.83244718576791
Fragment,0.002679545,0.262446090574843,0.00573954090900625,0.0456621,0.0148,7.14060146091478e-05,0.0002,79.03464949,11.971503641915,3.447028777,4.81660025778177
Fragment,0.002894656,0.107976997051811,0.00693762819195668,0.038910506,0.018,0.000105065407636128,0.0002,72.75526401,15.6321413018634,5.128127612,6.35135883408614
Fragment,0.002893857,0.156845720807416,0.00619027647420261,0.03649635,0.016,8.32850745950227e-05,0.0002,68.22243129,13.9443284638429,5.827387715,8.83043388168888
Fragment,0.002787807,0.184092479996992,0.00662035828643828,0.043103448,0.0172,9.5834747200323e-05,0.0002,77.62031085,14.3666227940437,4.024707892,5.31703145990065
