Shape,ESD,CSF,Wt,Wt_Meas,Time,Distance,Timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Fragment,0.001700925,0.179853784100379,0.00816899925151942,0.040572985,0.0042,2.97251697412519e-05,5e-05,70.56401359,19.4641630072497,5.000583972,9.13743252148293
Fragment,0.002086938,0.314547798915943,0.00896478023211288,0.056497175,0.0072,5.56522047695444e-05,5e-05,120.5583645,26.207820576096,3.164211244,3.76278005496975
Fragment,0.000996582,0.0977562885497524,0.00510089332646525,0.01843318,0.0024,1.05646085923046e-05,5e-05,18.78341076,7.12100011054528,14.19456233,16.6587206351977
Fragment,0.001368883,0.217466712599566,0.00650166946656822,0.033613445,0.004,2.24605957504756e-05,5e-05,47.04791549,12.4673149100551,5.863401305,9.97764182748789
Fragment,0.00194646,0.110425679175415,0.00781510243288718,0.039215686,0.00595,4.00727569497844e-05,5e-05,78.04884112,21.308941171451,6.125412255,8.22947431300774
Fragment,0.001837442,0.614153320087042,0.00965911577838339,0.056497175,0.0058,4.84347641248064e-05,5e-05,106.1454753,24.8618088642824,2.785926202,3.65108829770667
Fragment,0.001903832,0.607812939702285,0.0108124920002849,0.05988024,0.00565,5.29033911297019e-05,5e-05,116.5663892,28.8360741612927,2.569632877,3.2789026434311
Fragment,0.002284278,0.737568823367241,0.0101575101427428,0.089686099,0.0099,8.64297178372718e-05,5e-05,209.476473,32.502587348432,1.374384276,1.92885302197398
Fragment,0.001596692,0.133253919503848,0.00614681953342775,0.040733198,0.00535,2.82969333406305e-05,5e-05,66.50141243,13.7484368885694,4.657294292,8.30360972058544
Fragment,0.00168307,0.111830014655198,0.00646526603357183,0.032906643,0.00475,2.64800907420325e-05,5e-05,56.63006065,15.2429944430261,7.522195588,12.0402979727461
Fragment,0.001939073,0.0792132220091512,0.00743842895304376,0.03868472,0.0058,3.71614781719817e-05,5e-05,76.69989409,20.2049179355968,6.270825697,9.87611575890389
Fragment,0.002212588,0.148827730530593,0.00992251801319905,0.037160643,0.00455,3.91181415667869e-05,5e-05,84.07075934,30.7541806457358,7.754318723,15.0705166672354
Fragment,0.001817967,0.101895842990547,0.0076048456727036,0.037174721,0.0048,3.15461619823549e-05,5e-05,69.10268019,19.3668109489807,6.366489908,10.6817828732081
Fragment,0.002582853,0.358169503538659,0.0125188673249809,0.06779661,0.0079,8.55302513580134e-05,5e-05,179.0477572,45.2946010397675,2.719526337,3.86196928614459
Fragment,0.001762887,0.112834350130696,0.00764403659781309,0.035735849,0.0045,2.97259970935841e-05,5e-05,64.4153994,18.8768248075238,6.680757556,11.2303727477867
Fragment,0.001474584,0.0657038766404651,0.00600834462605815,0.025247956,0.0036,1.86866406173243e-05,5e-05,38.06772521,12.4109796803044,11.1950633,17.6760123052203
Fragment,0.002184712,0.14238330576472,0.00872689904820733,0.037735849,0.00525,3.95960737594288e-05,5e-05,84.29647367,26.7076612173495,7.424981092,11.4637933814091
Fragment,0.002633403,0.592065410276255,0.0130144463335503,0.084388186,0.00935,0.000105077583315479,5e-05,227.2271198,48.0092294118722,1.789631179,2.1447445970331
Fragment,0.002795438,0.62987610365005,0.0143990344528069,0.101010101,0.0089,0.000110866478393269,5e-05,288.7193467,56.3851769525352,1.325958076,2.40180848328977
Fragment,0.002720295,0.832775408553888,0.0140199547887194,0.104712042,0.01,0.000121086326507989,5e-05,291.2552583,53.4249751425478,1.200693646,1.86915502484149
Fragment,0.001862402,0.331932435701896,0.00518312820876014,0.035273369,0.00525,2.33665600960976e-05,5e-05,42.43468715,7.51408099903781,4.014904573,7.09573379496487
Fragment,0.001823016,0.288073635876191,0.00455948452763973,0.035971223,0.0059,2.30388522767086e-05,5e-05,42.35905822,6.47018529014633,3.778989772,7.26102731470649
Fragment,0.001589028,0.244162329384844,0.0038532665909069,0.027020681,0.00485,1.59961461737143e-05,5e-05,27.7350146,4.76618722502344,5.837603088,9.10201332390521
Fragment,0.001887135,0.281534172714555,0.00444564783174627,0.035898305,0.00645,2.44984376853277e-05,5e-05,43.76003465,6.53053132882771,3.927813493,6.15200664390391
Fragment,0.001762689,0.227494364831381,0.00433733541537215,0.029895366,0.0051,1.89625047025615e-05,5e-05,34.03926738,5.95126369708876,5.290096612,8.54805058324969
Fragment,0.002326884,0.357770418917705,0.00474411227466051,0.045045045,0.0083,3.35245950662938e-05,5e-05,67.70525074,8.59290841921325,3.075929004,5.32323222006097
Fragment,0.001572976,0.151910544045107,0.00350071351392706,0.023557126,0.0043,1.28934575003901e-05,5e-05,23.93563716,4.28636508581304,7.602792007,14.4092549376905
Fragment,0.001931166,0.203758372039665,0.00407914005550679,0.028409091,0.00595,2.0733788256643e-05,5e-05,35.43868486,6.13195155223225,6.41801341,8.57297756853973
Fragment,0.002105099,0.254068514462169,0.00472947769177376,0.033167496,0.00595,2.40974340771446e-05,5e-05,45.1009592,7.74990176534786,5.132663125,8.0822981762478
Fragment,0.001903886,0.198345794339446,0.00433388098077703,0.030769231,0.00555,2.05900444102041e-05,5e-05,37.84061887,6.42285935353165,5.393905662,8.7361680300721
Fragment,0.003009733,0.194618364326994,0.00595163788343044,0.040241449,0.0094,4.77258009059125e-05,5e-05,78.23520109,13.9436014526605,4.985129165,6.10253965932294
Fragment,0.00252976,0.146375397879432,0.00588957138397258,0.035735849,0.0072,3.63036254945884e-05,5e-05,58.39612919,11.5977435840647,5.31332986,10.2359945128747
Fragment,0.003482348,0.155076239361521,0.00696037166870268,0.046082949,0.01105,6.56223776968223e-05,5e-05,103.6604469,18.8675318188837,4.398324944,5.53666023238074
Fragment,0.002552543,0.15210265891292,0.00647605391769762,0.033900369,0.0071,3.94670500564658e-05,5e-05,55.89565457,12.8674951779804,5.957441725,11.0305822384832
