Shape,ESD,CSF,Wt,Wt_Meas,Time,Distance,Timestep,Re_Meas,Re_Calc,Cd_Meas,Cd_Calc
Fragment,0.001700925,0.179853784100379,0.0105321483983477,0.040572985,0.018,0.00016057122964518,0.0002,70.56401359,25.0948062216868,5.000583972,8.56875403644327
Fragment,0.002086938,0.314547798915943,0.0103979401600481,0.056497175,0.0178,0.000156809813974446,0.0002,120.5583645,30.39754941224,3.164211244,3.57490577409478
Fragment,0.000996582,0.0977562885497524,0.00797114540877882,0.01843318,0.0136,9.1787631115665e-05,0.0002,18.78341076,11.1279581250175,14.19456233,14.6605828974378
Fragment,0.001368883,0.217466712599566,0.00814067048529173,0.033613445,0.014,9.66345133326594e-05,0.0002,47.04791549,15.610191050314,5.863401305,9.34176290388815
Fragment,0.00194646,0.110425679175415,0.0127426923519447,0.039215686,0.022,0.00023788030988292,0.0002,78.04884112,34.74468620537,6.125412255,7.28864889966891
Fragment,0.001837442,0.614153320087042,0.008509482188442,0.056497175,0.0146,0.000105298460632956,0.0002,106.1454753,21.9027418820803,2.785926202,3.82781657375098
Fragment,0.001903832,0.607812939702285,0.00931972888644744,0.05988024,0.016,0.000126399105712691,0.0002,116.5663892,24.8549911829447,2.569632877,3.46348317405993
Fragment,0.002284278,0.737568823367241,0.00919040213170838,0.089686099,0.0158,0.000123117385399581,0.0002,209.476473,29.4079793035194,1.374384276,2.013181242968
Fragment,0.001596692,0.133253919503848,0.00964806480024309,0.040733198,0.0166,0.000135812919770228,0.0002,66.50141243,21.5795842519231,4.657294292,7.26680256615781
Fragment,0.00168307,0.111830014655198,0.0104306991499049,0.032906643,0.018,0.000159299117640351,0.0002,56.63006065,24.5921959519178,7.522195588,10.7371810374088
Fragment,0.001939073,0.0792132220091512,0.0136111562421038,0.03868472,0.0234,0.000270060934470596,0.0002,76.69989409,36.9718251819504,6.270825697,8.57964835629624
Fragment,0.002212588,0.148827730530593,0.0133636287823257,0.037160643,0.023,0.000260668238367635,0.0002,84.07075934,41.4196732228149,7.754318723,14.3123432161637
Fragment,0.001817967,0.101895842990547,0.01230263801447,0.037174721,0.0212,0.000221238523348986,0.0002,69.10268019,31.3304010172342,6.366489908,9.55489297520509
Fragment,0.002582853,0.358169503538659,0.0133054836376026,0.06779661,0.023,0.000259734771407748,0.0002,179.0477572,48.1406629978232,2.719526337,3.79861387890014
Fragment,0.001762887,0.112834350130696,0.0118129742144031,0.035735849,0.0204,0.000204493479843339,0.0002,64.4153994,29.1719488581307,6.680757556,10.1604130037822
